Key,Source,Context,Changes,English
aecQuestOrderT06A4,items,Item Name,,[FFD700]AEC[-] [88CC88]Clear Order T06 A4 (Huge)[-]
aecQuestOrderT06A4Desc,items,Item Desc,,"Use to start a Tier 06 AEC clear in a Huge building. Return to any trader to claim rewards."
aec_quest_T06_A4_name,quests,Quest,,[AEC] T06 一掃 | 巨大
aec_quest_T06_A4_offer,quests,Quest,,敵の巣窟を一掃せよ。巨大なエリアに ティア 06のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT06A5,items,Item Name,,[FFD700]AEC[-] [88CC88]Clear Order T06 A5 (Massive)[-]
aecQuestOrderT06A5Desc,items,Item Desc,,"Use to start a Tier 06 AEC clear in a Massive building. Return to any trader to claim rewards."
aec_quest_T06_A5_name,quests,Quest,,[AEC] T06 一掃 | マッシブ
aec_quest_T06_A5_offer,quests,Quest,,敵の巣窟を一掃せよ。大規模な場所に ティア 06のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT07A1,items,Item Name,,[FFD700]AEC[-] [55EE00]Clear Order T07 A1 (Small)[-]
aecQuestOrderT07A1Desc,items,Item Desc,,"Use to start a Tier 07 AEC clear in a Small building. Return to any trader to claim rewards."
aec_quest_T07_A1_name,quests,Quest,,[AEC] T07 一掃 | 小型
aec_quest_T07_A1_offer,quests,Quest,,敵対勢力を一掃せよ。小規模な拠点に ティア 07のAEC敵対勢力が出現した。拠点を制圧し、いずれかの商人のもとへ戻れば報酬がもらえる。
aecQuestOrderT07A2,items,Item Name,,[FFD700]AEC[-] [55EE00]Clear Order T07 A2 (Medium)[-]
aecQuestOrderT07A2Desc,items,Item Desc,,"Use to start a Tier 07 AEC clear in a Medium building. Return to any trader to claim rewards."
aec_quest_T07_A2_name,quests,Quest,,[AEC] T07 一掃 | 中
aec_quest_T07_A2_offer,quests,Quest,,敵の侵入を阻止せよ。中規模地点に ティア 07のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT07A3,items,Item Name,,[FFD700]AEC[-] [55EE00]Clear Order T07 A3 (Large)[-]
aecQuestOrderT07A3Desc,items,Item Desc,,"Use to start a Tier 07 AEC clear in a Large building. Return to any trader to claim rewards."
aec_quest_T07_A3_name,quests,Quest,,[AEC] T07 一掃 | ラージ
aec_quest_T07_A3_offer,quests,Quest,,敵対勢力を一掃せよ。大規模な拠点に ティア 07のAEC敵対勢力が出現した。拠点を制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT07A4,items,Item Name,,[FFD700]AEC[-] [55EE00]Clear Order T07 A4 (Huge)[-]
aecQuestOrderT07A4Desc,items,Item Desc,,"Use to start a Tier 07 AEC clear in a Huge building. Return to any trader to claim rewards."
aec_quest_T07_A4_name,quests,Quest,,[AEC] T07 一掃 | 巨大
aec_quest_T07_A4_offer,quests,Quest,,敵の巣窟を一掃せよ。巨大なエリアに ティア 07のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT07A5,items,Item Name,,[FFD700]AEC[-] [55EE00]Clear Order T07 A5 (Massive)[-]
aecQuestOrderT07A5Desc,items,Item Desc,,"Use to start a Tier 07 AEC clear in a Massive building. Return to any trader to claim rewards."
aec_quest_T07_A5_name,quests,Quest,,[AEC] T07 一掃 | マッシブ
aec_quest_T07_A5_offer,quests,Quest,,敵の巣窟を一掃せよ。大規模な場所に ティア 07のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT08A1,items,Item Name,,[FFD700]AEC[-] [EEBB00]Clear Order T08 A1 (Small)[-]
aecQuestOrderT08A1Desc,items,Item Desc,,"Use to start a Tier 08 AEC clear in a Small building. Return to any trader to claim rewards."
aec_quest_T08_A1_name,quests,Quest,,[AEC] T08 一掃 | 小型
aec_quest_T08_A1_offer,quests,Quest,,敵の侵入を阻止せよ。小規模な地点に ティア 08のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT08A2,items,Item Name,,[FFD700]AEC[-] [EEBB00]Clear Order T08 A2 (Medium)[-]
aecQuestOrderT08A2Desc,items,Item Desc,,"Use to start a Tier 08 AEC clear in a Medium building. Return to any trader to claim rewards."
aec_quest_T08_A2_name,quests,Quest,,[AEC] T08 一掃 | 中
aec_quest_T08_A2_offer,quests,Quest,,敵の侵入を阻止せよ。中規模地点に ティア 08のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT08A3,items,Item Name,,[FFD700]AEC[-] [EEBB00]Clear Order T08 A3 (Large)[-]
aecQuestOrderT08A3Desc,items,Item Desc,,"Use to start a Tier 08 AEC clear in a Large building. Return to any trader to claim rewards."
aec_quest_T08_A3_name,quests,Quest,,[AEC] T08 一掃 | ラージ
aec_quest_T08_A3_offer,quests,Quest,,敵の侵入を阻止せよ。大規模な拠点に ティア 08のAEC敵対勢力が出現した。拠点を制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT08A4,items,Item Name,,[FFD700]AEC[-] [EEBB00]Clear Order T08 A4 (Huge)[-]
aecQuestOrderT08A4Desc,items,Item Desc,,"Use to start a Tier 08 AEC clear in a Huge building. Return to any trader to claim rewards."
aec_quest_T08_A4_name,quests,Quest,,[AEC] T08 一掃 | 巨大
aec_quest_T08_A4_offer,quests,Quest,,敵の巣窟を一掃せよ。巨大な場所に ティア 08のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT08A5,items,Item Name,,[FFD700]AEC[-] [EEBB00]Clear Order T08 A5 (Massive)[-]
aecQuestOrderT08A5Desc,items,Item Desc,,"Use to start a Tier 08 AEC clear in a Massive building. Return to any trader to claim rewards."
aec_quest_T08_A5_name,quests,Quest,,[AEC] T08 一掃 | マッシブ
aec_quest_T08_A5_offer,quests,Quest,,敵の巣窟を一掃せよ。大規模な場所に ティア 08のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT09A1,items,Item Name,,[FFD700]AEC[-] [FF9900]Clear Order T09 A1 (Small)[-]
aecQuestOrderT09A1Desc,items,Item Desc,,"Use to start a Tier 09 AEC clear in a Small building. Return to any trader to claim rewards."
aec_quest_T09_A1_name,quests,Quest,,[AEC] T09 一掃 | 小型
aec_quest_T09_A1_offer,quests,Quest,,敵対勢力を一掃せよ。小規模な拠点に ティア 09のAEC敵対勢力が出現した。拠点を制圧し、いずれかの商人のもとへ戻れば報酬がもらえる。
aecQuestOrderT09A2,items,Item Name,,[FFD700]AEC[-] [FF9900]Clear Order T09 A2 (Medium)[-]
aecQuestOrderT09A2Desc,items,Item Desc,,"Use to start a Tier 09 AEC clear in a Medium building. Return to any trader to claim rewards."
aec_quest_T09_A2_name,quests,Quest,,[AEC] T09 一掃 | 中
aec_quest_T09_A2_offer,quests,Quest,,敵の侵入を阻止せよ。中規模地点に ティア 09のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT09A3,items,Item Name,,[FFD700]AEC[-] [FF9900]Clear Order T09 A3 (Large)[-]
aecQuestOrderT09A3Desc,items,Item Desc,,"Use to start a Tier 09 AEC clear in a Large building. Return to any trader to claim rewards."
aec_quest_T09_A3_name,quests,Quest,,[AEC] T09 一掃 | ラージ
aec_quest_T09_A3_offer,quests,Quest,,敵対勢力を一掃せよ。大規模な拠点に ティア 09のAEC敵対勢力が出現した。拠点を制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT09A4,items,Item Name,,[FFD700]AEC[-] [FF9900]Clear Order T09 A4 (Huge)[-]
aecQuestOrderT09A4Desc,items,Item Desc,,"Use to start a Tier 09 AEC clear in a Huge building. Return to any trader to claim rewards."
aec_quest_T09_A4_name,quests,Quest,,[AEC] T09 一掃 | 巨大
aec_quest_T09_A4_offer,quests,Quest,,敵対勢力を一掃せよ。巨大な地点に ティア 09のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT09A5,items,Item Name,,[FFD700]AEC[-] [FF9900]Clear Order T09 A5 (Massive)[-]
aecQuestOrderT09A5Desc,items,Item Desc,,"Use to start a Tier 09 AEC clear in a Massive building. Return to any trader to claim rewards."
aec_quest_T09_A5_name,quests,Quest,,[AEC] T09 一掃 | マッシブ
aec_quest_T09_A5_offer,quests,Quest,,敵対勢力を一掃せよ。大規模な拠点に ティア 09のAEC敵対勢力が出現した。拠点を制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT10A1,items,Item Name,,[FFD700]AEC[-] [FF6600]Clear Order T10 A1 (Small)[-]
aecQuestOrderT10A1Desc,items,Item Desc,,"Use to start a Tier 10 AEC clear in a Small building. Return to any trader to claim rewards."
aec_quest_T10_A1_name,quests,Quest,,[AEC] T10 一掃 | 小型
aec_quest_T10_A1_offer,quests,Quest,,敵の侵入を阻止せよ。小規模な場所に ティア 10のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT10A2,items,Item Name,,[FFD700]AEC[-] [FF6600]Clear Order T10 A2 (Medium)[-]
aecQuestOrderT10A2Desc,items,Item Desc,,"Use to start a Tier 10 AEC clear in a Medium building. Return to any trader to claim rewards."
aec_quest_T10_A2_name,quests,Quest,,[AEC] T10 一掃 | 中
aec_quest_T10_A2_offer,quests,Quest,,敵の侵入を阻止せよ。中規模地点に ティア 10のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT10A3,items,Item Name,,[FFD700]AEC[-] [FF6600]Clear Order T10 A3 (Large)[-]
aecQuestOrderT10A3Desc,items,Item Desc,,"Use to start a Tier 10 AEC clear in a Large building. Return to any trader to claim rewards."
aec_quest_T10_A3_name,quests,Quest,,[AEC] T10 一掃 | 大型
aec_quest_T10_A3_offer,quests,Quest,,敵の巣窟を掃討せよ。大規模な場所に ティア 10のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT10A4,items,Item Name,,[FFD700]AEC[-] [FF6600]Clear Order T10 A4 (Huge)[-]
aecQuestOrderT10A4Desc,items,Item Desc,,"Use to start a Tier 10 AEC clear in a Huge building. Return to any trader to claim rewards."
aec_quest_T10_A4_name,quests,Quest,,[AEC] T10一掃 | 巨大
aec_quest_T10_A4_offer,quests,Quest,,敵の巣窟を一掃せよ。巨大なエリアに ティア 10のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT10A5,items,Item Name,,[FFD700]AEC[-] [FF6600]Clear Order T10 A5 (Massive)[-]
aecQuestOrderT10A5Desc,items,Item Desc,,"Use to start a Tier 10 AEC clear in a Massive building. Return to any trader to claim rewards."
aec_quest_T10_A5_name,quests,Quest,,[AEC] T10一掃 | マッシブ
aec_quest_T10_A5_offer,quests,Quest,,敵の巣窟を一掃せよ。大規模な場所に ティア 10のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT11A1,items,Item Name,,[FFD700]AEC[-] [FF3300]Clear Order T11 A1 (Small)[-]
aecQuestOrderT11A1Desc,items,Item Desc,,"Use to start a Tier 11 AEC clear in a Small building. Return to any trader to claim rewards."
aec_quest_T11_A1_name,quests,Quest,,[AEC] T11 一掃 | 小型
aec_quest_T11_A1_offer,quests,Quest,,敵の侵入を阻止せよ。小規模な場所に ティア 11のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT11A2,items,Item Name,,[FFD700]AEC[-] [FF3300]Clear Order T11 A2 (Medium)[-]
aecQuestOrderT11A2Desc,items,Item Desc,,"Use to start a Tier 11 AEC clear in a Medium building. Return to any trader to claim rewards."
aec_quest_T11_A2_name,quests,Quest,,[AEC] T11 一掃 | 中
aec_quest_T11_A2_offer,quests,Quest,,敵の侵入を阻止せよ。中規模地点に ティア 11のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT11A3,items,Item Name,,[FFD700]AEC[-] [FF3300]Clear Order T11 A3 (Large)[-]
aecQuestOrderT11A3Desc,items,Item Desc,,"Use to start a Tier 11 AEC clear in a Large building. Return to any trader to claim rewards."
aec_quest_T11_A3_name,quests,Quest,,[AEC] T11 一掃 | ラージ
aec_quest_T11_A3_offer,quests,Quest,,敵の巣窟を掃討せよ。大規模な場所に ティア 11のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT11A4,items,Item Name,,[FFD700]AEC[-] [FF3300]Clear Order T11 A4 (Huge)[-]
aecQuestOrderT11A4Desc,items,Item Desc,,"Use to start a Tier 11 AEC clear in a Huge building. Return to any trader to claim rewards."
aec_quest_T11_A4_name,quests,Quest,,[AEC] T11一掃 | 巨大
aec_quest_T11_A4_offer,quests,Quest,,敵の巣窟を一掃せよ。巨大なエリアに ティア 11のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT11A5,items,Item Name,,[FFD700]AEC[-] [FF3300]Clear Order T11 A5 (Massive)[-]
aecQuestOrderT11A5Desc,items,Item Desc,,"Use to start a Tier 11 AEC clear in a Massive building. Return to any trader to claim rewards."
aec_quest_T11_A5_name,quests,Quest,,[AEC] T11一掃 | マッシブ
aec_quest_T11_A5_offer,quests,Quest,,敵の巣窟を一掃せよ。大規模な場所に ティア 11のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT12A1,items,Item Name,,[FFD700]AEC[-] [FF0000]Clear Order T12 A1 (Small)[-]
aecQuestOrderT12A1Desc,items,Item Desc,,"Use to start a Tier 12 AEC clear in a Small building. Return to any trader to claim rewards."
aec_quest_T12_A1_name,quests,Quest,,[AEC] T12 透明 | 小型
aec_quest_T12_A1_offer,quests,Quest,,敵の侵入を阻止せよ。小規模な場所に ティア 12のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT12A2,items,Item Name,,[FFD700]AEC[-] [FF0000]Clear Order T12 A2 (Medium)[-]
aecQuestOrderT12A2Desc,items,Item Desc,,"Use to start a Tier 12 AEC clear in a Medium building. Return to any trader to claim rewards."
aec_quest_T12_A2_name,quests,Quest,,[AEC] T12 一掃 | 中
aec_quest_T12_A2_offer,quests,Quest,,敵の侵入を阻止せよ。中規模地点に ティア 12のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT12A3,items,Item Name,,[FFD700]AEC[-] [FF0000]Clear Order T12 A3 (Large)[-]
aecQuestOrderT12A3Desc,items,Item Desc,,"Use to start a Tier 12 AEC clear in a Large building. Return to any trader to claim rewards."
aec_quest_T12_A3_name,quests,Quest,,[AEC] T12 一掃 | 大型
aec_quest_T12_A3_offer,quests,Quest,,敵の巣窟を掃討せよ。大規模な場所に ティア 12のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT12A4,items,Item Name,,[FFD700]AEC[-] [FF0000]Clear Order T12 A4 (Huge)[-]
aecQuestOrderT12A4Desc,items,Item Desc,,"Use to start a Tier 12 AEC clear in a Huge building. Return to any trader to claim rewards."
aec_quest_T12_A4_name,quests,Quest,,[AEC] T12 一掃 | 巨大
aec_quest_T12_A4_offer,quests,Quest,,敵の巣窟を一掃せよ。巨大なエリアに ティア 12のAEC敵対勢力が出現した。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT12A5,items,Item Name,,[FFD700]AEC[-] [FF0000]Clear Order T12 A5 (Massive)[-]
aecQuestOrderT12A5Desc,items,Item Desc,,"Use to start a Tier 12 AEC clear in a Massive building. Return to any trader to claim rewards."
aec_quest_T12_A5_name,quests,Quest,,[AEC] T12 一掃 | マッシブ
aec_quest_T12_A5_offer,quests,Quest,,敵の巣窟を一掃せよ。巨大な拠点が ティア 12のAEC敵対勢力で占拠されている。そこを制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT13A1,items,Item Name,,[FFD700]AEC[-] [FF0088]Clear Order T13 A1 (Small)[-]
aecQuestOrderT13A1Desc,items,Item Desc,,"Use to start a Tier 13 AEC clear in a Small building. Return to any trader to claim rewards."
aec_quest_T13_A1_name,quests,Quest,,[AEC] T13 一掃 | 小型
aec_quest_T13_A1_offer,quests,Quest,,敵の侵入を阻止せよ。小規模な拠点に ティア 13のAEC敵対勢力が出現した。拠点を制圧し、いずれかのトレーダーのところへ戻って報酬を受け取れ。
aecQuestOrderT13A2,items,Item Name,,[FFD700]AEC[-] [FF0088]Clear Order T13 A2 (Medium)[-]
aecQuestOrderT13A2Desc,items,Item Desc,,"Use to start a Tier 13 AEC clear in a Medium building. Return to any trader to claim rewards."
